Label,Area, Normalsimilarity, NormalZ, DiagonalXY, Height, Coplanarity, Proximity, Connections, Wallinlier, DvBottom, DvTop, ColAbove, ColBelow,ColFarAbove,Vbot,Vtop,Raytrace
Clutter,0.01,0.13,0.34,6.24,0.3,0.04,0.01,0,0,0.33,0.55,2,2,2,10,10,10
Walls,0.01,0.02,0.01,0.41,3.8,1.77,0,3,0,10,0.49,2,2,2,10,10,10
Walls,0.03,0.01,0.01,3.64,2,0,0,4,1,10,0,2,2,2,10,10,10
Clutter,0.01,0.05,0,0.92,2.2,0.52,0.2,1,0,10,0.11,2,2,2,10,10,10
Clutter,0.01,0.06,0.04,2.72,3.3,0.83,0.11,2,0,10,1.6,2,2,2,10,10,10
Walls,0.01,0.01,0,3.2,2.3,3.77,0.11,2,0,10,0.28,2,2,2,10,10,10
Clutter,0.01,0,1,2.11,0,0.29,1.17,0,0,10,10,0,0.5,0,0.57,0.21,0.73
Beams,0.01,0.03,1,6.46,0,0.43,0.03,1,0,10,10,0,0,0,0.56,0.03,0
Walls,0.23,0,0,11.72,5.1,0,0,8,1,10,1.58,2,2,2,10,10,10
Clutter,0.01,0.02,1,2.28,0,0.33,0.6,0,0,10,10,0,0,0,0.33,0.31,0.5
Walls,0.05,0,0,4.97,2.2,0,0,5,1,0.45,10,2,2,2,10,10,10
Clutter,0.01,0.22,0,1.48,1.8,0.53,0.08,2,0,10,0.15,2,2,2,10,10,10
Clutter,0.01,0.4,0.01,1.42,2.1,1.83,0,2,1,10,0.84,2,2,2,10,10,10
Walls,0.01,0.02,0.01,1.04,2.6,0.11,0,2,0,10,0.5,2,2,2,10,10,10
Clutter,0.01,0.15,0,1.3,2.2,0.94,0,2,0,0.54,0.13,2,2,2,10,10,10
Walls,0.12,0,0,6.33,4.9,0,0,7,1,10,0.94,2,2,2,10,10,10
Walls,0.18,0,0,8.9,4.6,0,0,7,1,10,0.08,2,2,2,10,10,10
Clutter,0.01,0.24,0,1.2,1.8,0.43,0.12,1,0,10,0.2,2,2,2,10,10,10
Walls,0.2,0.02,0.01,9.22,4.5,0,0,5,1,0.54,10,2,2,2,10,10,10
Walls,0.05,0.02,0.02,2.82,3.4,0,0,8,1,10,0.84,2,2,2,10,10,10
Walls,0.17,0.03,0.03,9.02,3.4,0,0,5,1,10,0.78,2,2,2,10,10,10
Clutter,0.01,0.07,0.07,0.95,1.9,0.01,0,2,0,10,0.07,2,2,2,10,10,10
Beams,0.01,0.07,1,6.39,0,0.41,0,2,1,10,10,0,0,0,0.64,0.1,1
Beams,0.01,0.62,0.59,6.4,0.4,10,0.11,3,1,10,10,0,0,0,0.65,0,0.07
Walls,0.02,0.01,0,1.87,3.5,0.14,0.27,3,0,10,0.77,2,2,2,10,10,10
Clutter,0.01,0.09,0.03,1.8,2.1,3.15,0.06,1,0,0.91,0.25,2,2,2,10,10,10
Beams,0.01,0.28,0.28,5.19,0.5,1.45,0.15,2,0,0.17,0.01,2,2,2,10,10,10
Clutter,0.01,0.02,1,2.42,0,0.28,1.44,1,0,10,10,0.5,0,0.5,0.15,0.21,0.41
Clutter,0.02,0.06,0.06,2.91,1.6,0.62,0,2,0,10,0.05,2,2,2,10,10,10
Clutter,0.01,0.03,1,3.58,0.1,0.09,0.16,3,0,10,10,0,0,0,0.54,0.01,1
Walls,0.02,0.01,0,3.52,1.9,3.48,0.25,2,0,0.02,0.03,2,2,2,10,10,10
Clutter,0.01,0.14,0,0.45,3.5,0.45,0,1,0,0.21,0.35,2,2,2,10,10,10
Walls,0.1,0.02,0.02,6.43,4.5,0,0,6,1,0.29,10,2,2,2,10,10,10
Clutter,0.01,0.33,0,0.91,1.9,0.05,0.13,0,1,0.03,1.02,2,2,2,10,10,10
Clutter,0.01,0.02,1,2.28,0,0.25,0.92,1,0,10,10,0.5,0,0.5,0.05,0.31,0.33
Clutter,0.01,0.29,0,1.08,2.3,2.91,0.29,1,0,10,0.03,2,2,2,10,10,10
Clutter,0.01,0.05,0.05,2.91,0.8,0.81,0.78,1,0,0.72,0.11,2,2,2,10,10,10
Walls,0.01,0,0,0.63,2.3,2.74,0.36,1,0,10,0.04,2,2,2,10,10,10
Clutter,0.01,0.03,0,2.79,1.4,3.6,0.92,2,0,0.32,1.07,2,2,2,10,10,10
Clutter,0.02,0.01,1,4.75,0,0.92,0,1,0,10,10,0,0.5,0.25,0.72,0.64,0.93
Walls,0.01,0.05,0.05,1.14,1.6,0.08,0.63,1,0,0.25,0.02,2,2,2,10,10,10
Walls,0.02,0.02,0.02,1.46,3.6,0.02,0.32,2,1,10,0.97,2,2,2,10,10,10
Beams,0.01,0.08,1,9.11,0,0.33,0,1,0,10,10,0.67,0,0.67,1.14,0.27,1
Beams,0.01,0.64,0.61,3.45,0.3,10,0,3,0,10,10,1,0,1,1.18,0.02,0
Clutter,0.02,0,0,8.9,0.4,2.87,0.32,0,0,1.16,0.12,2,2,2,10,10,10
Walls,0.08,0.03,0.03,5.92,3,0,0,4,1,10,0.07,2,2,2,10,10,10
Clutter,0.01,0.02,1,2.02,0,0.35,0.36,0,0,10,10,0,0.5,0,0.15,1.22,1
Walls,0.88,0.01,0.01,25.81,7.6,0,0,4,1,10,10,2,2,2,10,10,10
Clutter,0.02,0.01,1,2.83,0,0.56,0.09,0,0,10,10,0,0.5,1,0.67,0.13,1
Walls,0.15,0.01,0.01,8.93,4.3,0,0,8,1,0.77,10,2,2,2,10,10,10
Clutter,0.02,0.03,1,7.54,0.1,0.75,0.71,0,0,10,10,0.5,0,0.5,1.12,0.13,0.73
Clutter,0.02,0,1,7.71,0,1,1,1,0,10,10,0.75,0,0.75,0.94,0.43,1
Beams,0.02,0.02,1,11.04,0,0.37,0.87,1,0,10,10,0.25,0,0.25,0.04,0.41,1
Clutter,0.01,0.02,0,0.32,3.4,1.74,0,1,0,10,0.84,2,2,2,10,10,10
Clutter,0.01,0.35,0,0.94,2.1,0.28,0.11,1,0,2.04,0.16,2,2,2,10,10,10
Walls,0.04,0.02,0.02,2.69,3.1,0,0,6,1,2.04,0.61,2,2,2,10,10,10
Walls,0.01,0,0,1.24,1.3,0.06,0.06,0,1,0.85,0.09,2,2,2,10,10,10
Walls,0.03,0.01,0,1.87,3.1,0,0,4,1,0.89,10,2,2,2,10,10,10
Walls,0.03,0,0,4.97,1.9,0,0,7,1,0.03,0.83,2,2,2,10,10,10
Beams,0.01,0.09,0.49,6.24,0.3,2.66,0,1,0,10,10,2,2,2,0.02,0.23,1
Walls,0.09,0.02,0.02,4.97,3,0,0,9,1,2.04,1.17,2,2,2,10,10,10
Walls,0.03,0.01,0.01,2.47,2,0,0,4,1,2.04,0.29,2,2,2,10,10,10
Walls,0.01,0.01,0,1.36,2.1,0.01,0,0,1,1.21,10,2,2,2,10,10,10
Clutter,0.01,0.12,0.03,0.76,2.5,1.93,0,1,0,10,0.45,2,2,2,10,10,10
Clutter,0.01,0.01,0,0.82,2,0.71,0,0,0,10,0.88,2,2,2,10,10,10
Walls,0.05,0.02,0.02,9.73,0.8,0,0,4,1,0.56,10,2,2,2,10,10,10
Walls,0.01,0,0,1.46,1.8,0.03,0.47,0,1,0.64,1.39,2,2,2,10,10,10
Walls,0.22,0.01,0,10.45,4.9,0,0,5,1,10,0.5,2,2,2,10,10,10
Walls,0.02,0,0,2.38,2,0.1,0.09,2,0,0.01,0.66,2,2,2,10,10,10
Walls,0.1,0.01,0,5.7,4.6,0,0,5,1,10,0.64,2,2,2,10,10,10
Walls,0.06,0,0,6.02,3.1,0,0,6,1,0.5,0.14,2,2,2,10,10,10
Walls,0.02,0,0,1.14,4.6,0.01,0,1,0,10,0.31,2,2,2,10,10,10
Clutter,0.01,0.06,1,2.82,0,1.1,0.41,0,0,10,10,0,0,0,0.74,0.63,1
Clutter,0.08,0.01,1,15.97,0.1,0,0,5,1,10,10,0.54,0,0.54,0.62,0.47,1
Clutter,0.01,0.03,1,2.86,0.1,0.59,0,1,0,10,10,0,1,0,0.7,1.21,1
Clutter,0.01,0.03,0,0.32,3.4,2.45,0,3,0,10,1.47,2,2,2,10,10,10
Walls,0.18,0,0,14,4.5,0,0,6,1,0.73,10,2,2,2,10,10,10
Walls,0.01,0.01,0,1.24,1,0.07,0,3,1,1.94,0.08,2,2,2,10,10,10
Walls,0.01,0.03,0.03,0.45,3.1,0,0.19,0,0,10,1.86,2,2,2,10,10,10
Walls,0.06,0,0,4.97,2.8,0,0,4,1,10,0.71,2,2,2,10,10,10
Walls,0.02,0,0,4.66,0.8,0.01,0.43,4,0,0.93,0.64,2,2,2,10,10,10
Walls,0.04,0.01,0.01,2.09,3.1,0,0,5,1,0.13,10,2,2,2,10,10,10
Clutter,0.02,0.19,0.01,2.28,1.8,10,0.1,1,0,0.04,0.28,2,2,2,10,10,10
Walls,0.03,0,0,3.52,3.2,0,0,6,1,0.42,0,2,2,2,10,10,10
Clutter,0.01,0,0,1.04,1.2,2.35,1.39,0,0,10,0.71,2,2,2,10,10,10
Walls,0.21,0.02,0.02,9.44,4.5,0,0,5,1,0.02,10,2,2,2,10,10,10
Clutter,0.01,0.01,0.01,4.37,3.2,0.03,0,7,0,10,1.47,2,2,2,10,10,10
Walls,0.08,0.03,0.03,5.32,3.1,0,0,9,1,10,1.46,2,2,2,10,10,10
Walls,0.02,0.01,0.01,1.87,3,0.04,0,2,0,0.01,0.21,2,2,2,10,10,10
Walls,0.02,0,0,7.47,2.5,0.13,0,2,0,0.19,1,2,2,2,10,10,10
Walls,0.04,0.01,0,4.66,2.7,0,0,6,1,1.58,1,2,2,2,10,10,10
Clutter,0.01,0,0,0.95,1.3,0.6,1.21,2,0,1.1,0.14,2,2,2,10,10,10
Clutter,0.01,0.18,0,2.06,1.4,10,0.2,0,0,10,0.08,2,2,2,10,10,10
Walls,0.02,0.03,0.03,1.39,3.1,0,0,2,0,10,0.71,2,2,2,10,10,10
Walls,0.01,0,0,1.24,1.9,0,0,3,0,0.72,0.3,2,2,2,10,10,10
Clutter,0.01,0.01,0,0.32,3.1,0.71,0,5,0,10,1.47,2,2,2,10,10,10
Clutter,0.06,0,0.01,5.1,2.2,0,0,5,1,0.02,0.06,2,2,2,10,10,10
Clutter,0.04,0,1,5.53,0,0,0,7,1,10,10,0,0.57,0.71,0,0.26,0.28
Clutter,0.01,0.01,0,1.24,1.5,0.6,0.78,2,0,0.28,0.71,2,2,2,10,10,10
Walls,0.01,0.27,0,0.45,3.1,1.32,0,2,0,0.13,10,2,2,2,10,10,10
Clutter,0.01,0.03,0.03,1.04,2,1.93,1.81,1,0,0.1,0.28,2,2,2,10,10,10
Clutter,0.01,0.02,0.01,1.14,2.2,0.17,0.14,1,0,0.02,0.41,2,2,2,10,10,10
Walls,0.1,0.01,0,6.62,4.6,0,0,7,1,10,0.3,2,2,2,10,10,10
Clutter,0.01,0.02,0,0.63,2.1,2.05,0.28,2,0,0.14,0.3,2,2,2,10,10,10
Clutter,0.02,0.04,0.04,3.3,2.1,0.47,0,2,0,1.58,0.01,2,2,2,10,10,10
Walls,0.04,0.01,0.02,2.79,3,0,0,7,1,10,0.4,2,2,2,10,10,10
Walls,0.13,0.03,0.03,11.24,4.6,0,0,6,1,1.57,0.06,2,2,2,10,10,10
Walls,0.15,0,0,11.81,3.2,0,0,7,1,10,1.7,2,2,2,10,10,10
Clutter,0.02,0.01,1,3.5,0,0.04,0,2,0,10,10,0,0,0.75,0,0.03,1
Walls,0.01,0,0,0.73,2.2,0.15,0.43,1,0,0.02,0.42,2,2,2,10,10,10
Walls,0.01,0.01,0,2.18,1.1,0.04,0.29,1,0,0.02,10,2,2,2,10,10,10
Walls,0.04,0,0,4.56,2.7,0,0,7,1,0.02,10,2,2,2,10,10,10
Clutter,0.01,0,1,2.91,0,1,0,2,0,10,10,0,0,0.33,0.03,1.42,1
Clutter,0.02,0.02,0.01,1.68,2.2,0.02,0.44,1,0,0.02,0.32,2,2,2,10,10,10
Walls,0.01,0.01,0.01,1.87,0.7,0.03,0.26,1,0,0.22,0.16,2,2,2,10,10,10
Clutter,0.01,0,0,0.73,1.8,0.09,0.28,0,0,0.78,1.35,2,2,2,10,10,10
Clutter,0.01,0,0,1.46,1.3,0.18,0,1,0,0.22,10,2,2,2,10,10,10
Clutter,0.01,0.14,0.14,0.98,1.5,0.71,0.11,0,0,0.11,0.2,2,2,2,10,10,10
Walls,0.01,0.03,0.01,0.92,2.3,0.03,0.37,1,0,0.02,0.21,2,2,2,10,10,10
Walls,0.05,0.02,0.01,3.64,2.6,0,0,8,1,0.61,0.47,2,2,2,10,10,10
Walls,0.05,0.02,0,3.76,3.1,0,0,8,1,0.17,0.03,2,2,2,10,10,10
Clutter,0.02,0.36,0,1.3,2.2,10,0.09,4,0,10,0.6,2,2,2,10,10,10
Beams,0.01,0.15,0.15,4.18,0.5,0.16,0,2,0,0.72,0.19,2,2,2,10,10,10
Clutter,0.01,0.55,0,1.68,2.5,10,0.34,0,0,10,0.37,2,2,2,10,10,10
Walls,0.01,0.11,0.11,1.04,2.2,0.11,0.1,0,0,10,0.32,2,2,2,10,10,10
Clutter,0.01,0,0,1.46,1.4,1.4,0,3,0,0.22,10,2,2,2,10,10,10
Clutter,0.01,0.01,0.01,2.38,1,1.24,0.21,1,0,10,0.36,2,2,2,10,10,10
Clutter,0.01,0,0,1.55,1.5,1.87,0,4,0,0.22,10,2,2,2,10,10,10
Walls,0.04,0,0,3.01,2.6,0,0,5,1,0.38,0.52,2,2,2,10,10,10
Beams,0.02,0.03,0.03,10.48,0.5,1.45,0,2,0,1.08,10,2,2,2,10,10,10
Clutter,0.01,0.25,0,1.12,2.2,10,0.17,2,0,10,0.56,2,2,2,10,10,10
Clutter,0.01,0.01,1,2.82,0,0,0.31,0,1,10,10,1,0,1,0.31,0,1
Walls,0.03,0.01,0.01,3.52,2.6,0,0,8,1,1.14,0.31,2,2,2,10,10,10
Clutter,0.05,0.01,0.01,9.31,1,0,0,6,1,10,0.34,2,2,2,10,10,10
Walls,0.05,0.01,0,3.42,4.4,0,0,7,1,10,0.31,2,2,2,10,10,10
Walls,0.01,0.02,0.02,3.1,1.3,0.05,0.02,2,0,10,0,2,2,2,10,10,10
Clutter,0.01,0.04,1,9.18,0,1.02,0,1,0,10,10,0,0,0.33,0.01,0,0
Walls,0.01,0.01,0.01,3.1,0.6,0,0.47,1,1,10,0.35,2,2,2,10,10,10
Walls,0.01,0,0,0.82,1.4,0.01,0.31,0,1,0.07,0.23,2,2,2,10,10,10
Beams,0.02,0.01,0.01,10.48,0.5,4.95,0,0,0,0.61,10,2,2,2,10,10,10
Clutter,0.01,0,0,0.73,2.1,0.61,0.16,0,0,2.05,0.31,2,2,2,10,10,10
Walls,0.01,0,0,2.38,1.6,0.11,0,2,0,0.11,0.21,2,2,2,10,10,10
Walls,0.22,0.03,0,9.44,4.7,0,0,6,1,0.02,10,2,2,2,10,10,10
Clutter,0.02,0,1,4.44,0,0,0.27,0,1,10,10,0.8,0,1,0.31,0,0.93
Clutter,0.01,0.04,0.04,4.66,1.4,1.52,1.16,1,0,2.72,0,2,2,2,10,10,10
Clutter,0.02,0,1,5.2,0,0.51,1.42,2,0,10,10,0,1,0.5,0.04,0.33,0.65
Clutter,0.02,0,1,8.21,0,0.64,0,1,0,10,10,0.25,0,0.25,0.97,0,1
Walls,0.03,0,0,2.28,2.7,0,0,9,1,0.72,0.4,2,2,2,10,10,10
Clutter,0.01,0.07,1,2.91,0.1,0.78,0.03,2,0,10,10,0,0.33,0.67,0.27,1.04,0.8
Clutter,0.04,0,0.01,4.81,1.9,0,0,6,1,0.03,0.02,2,2,2,10,10,10
Beams,0.02,0.02,0.02,10.36,0.6,4.09,0,1,0,1.55,10,2,2,2,10,10,10
Clutter,0.01,0.06,0.06,1.77,1.8,0.21,0.16,1,0,0.8,1,2,2,2,10,10,10
Clutter,0.01,0.01,0.01,2.6,1.3,1.04,1.42,2,0,0.02,0.19,2,2,2,10,10,10
Clutter,0.01,0.02,0.02,1.77,0.7,0.42,1.91,1,0,0.2,0.28,2,2,2,10,10,10
Clutter,0.01,0.06,0.01,1.9,1.8,0.72,0.11,0,0,10,0,2,2,2,10,10,10
Walls,0.06,0.01,0,6.4,3.2,0,0,7,1,10,0.33,2,2,2,10,10,10
Walls,0.02,0,0,1.87,1.8,0.17,0.11,2,0,0.26,10,2,2,2,10,10,10
Clutter,0.01,0.08,0.08,2.5,0.6,0.66,0.64,2,0,1.3,10,2,2,2,10,10,10
Clutter,0.01,0.1,0,1.02,2.5,2.04,0.08,1,0,10,2.76,2,2,2,10,10,10
Clutter,0.01,0.02,0.01,0.63,2.2,0.24,1.01,0,0,10,0.42,2,2,2,10,10,10
Walls,0.01,0,0,0.73,2.1,0.03,0.46,0,1,0.75,0.94,2,2,2,10,10,10
Beams,0.02,0.05,0.05,10.36,0.5,0.6,0,2,0,1.63,10,2,2,2,10,10,10
Clutter,0.01,0.11,0.99,2.55,0.2,0.04,0.17,0,1,10,10,0.5,0,0.5,0.33,0.09,0.88
Clutter,0.01,0.16,0,0.61,3.3,0.08,0.19,2,0,10,1.18,2,2,2,10,10,10
Beams,0.01,0.04,0.04,6.43,0.3,0.15,0.11,2,0,1.03,10,2,2,2,10,10,10
Clutter,0.01,0.43,0,0.57,3.4,0.15,0.21,2,0,10,0.97,2,2,2,10,10,10
Clutter,0.01,0.01,0.01,0.95,1.4,2.17,1.29,0,0,0.24,0.28,2,2,2,10,10,10
Clutter,0.02,0.02,1,3.04,0,0.47,0.85,2,0,10,10,0,0,0,3.44,0.01,1
Clutter,0.01,0.35,0.94,3.89,0.3,0.12,0.11,1,0,10,10,1,0,1,0.35,0,0.73
Clutter,0.01,0.06,0,0.54,3,3.19,0.13,2,0,10,1.47,2,2,2,10,10,10
Walls,0.22,0,0,10.38,4.8,0,0,8,1,0.02,10,2,2,2,10,10,10
Clutter,0.01,0.2,0.98,2.77,0.2,0.85,0,2,0,10,10,0,0,0,0.89,0.05,0.88
Walls,0.01,0,0,0.82,2.3,0.1,0.14,1,0,0.02,0.27,2,2,2,10,10,10
Clutter,0.01,0.01,1,7.83,0.1,0.73,0.7,0,0,10,10,0.33,0,0.33,0.13,0,1
Clutter,0.01,0.09,0,0.54,2.8,0.04,0.13,2,0,0,1.62,2,2,2,10,10,10
Clutter,0.02,0.57,0.01,2.69,2,10,0,2,0,1.66,0.57,2,2,2,10,10,10
Walls,0.04,0,0,3.01,2.8,0,0,8,1,10,2.4,2,2,2,10,10,10
Clutter,0.01,0,0,2.47,1.2,0.45,1.67,0,0,3.28,0.2,2,2,2,10,10,10
Walls,0.03,0.03,0.01,1.96,2.6,0,0,7,1,10,2.35,2,2,2,10,10,10
Clutter,0.02,0.21,0,3.13,1.8,0.48,0.16,0,0,10,0.44,2,2,2,10,10,10
Walls,0.02,0.01,0,1.87,2.3,0.14,0.14,3,0,0.02,0.27,2,2,2,10,10,10
Clutter,0.01,0.69,0,0.5,2.8,10,0.42,2,0,0.02,1.59,2,2,2,10,10,10
Clutter,0.01,0,1,3.96,0,0.32,0,1,0,10,10,0,0,0,0.32,0.04,1
Clutter,0.01,0.31,0,0.5,3.1,1.81,0.77,1,0,10,1.47,2,2,2,10,10,10
Clutter,0.01,0.05,1,2.26,0.1,0.58,0.91,2,0,10,10,0,0,0,1.24,0.33,1
Clutter,0.01,0.01,0.21,2.4,0.6,2.23,0.17,2,0,1.3,10,2,2,2,10,10,10
Clutter,0.02,0.03,0.02,1.36,2.3,0.09,0.31,2,0,10,1.27,2,2,2,10,10,10
Walls,0.1,0,0,8.71,3.3,0,0,5,1,10,1.33,2,2,2,10,10,10
Walls,0.01,0,0,1.24,1.7,0.03,0.46,0,1,0.74,1.38,2,2,2,10,10,10
Clutter,0.01,0.41,0,0.72,3.1,10,0.98,1,0,10,1.59,2,2,2,10,10,10
Clutter,0.01,0.03,0,1.24,2,1.8,0.72,0,0,1.44,0.96,2,2,2,10,10,10
Clutter,0.01,0.46,0.89,2.24,0.4,0.43,0.43,3,0,10,10,0,0,0,0.95,0.32,0.33
Clutter,0.02,0.01,1,3.13,0,0.1,0.09,1,1,10,10,0.75,0,0.75,0.16,0.05,1
Clutter,0.01,0.4,0.92,2.73,0.4,0.41,0.37,3,0,10,10,0,0,0,0.94,0.31,1
Clutter,0.01,0.2,0,0.7,2.9,0.05,0.95,3,0,10,1.56,2,2,2,10,10,10
Clutter,0.01,0.1,0.99,4.89,0.5,1.13,0.67,1,0,10,10,0,0,0.67,0.07,0.9,0.86
Clutter,0.01,0.25,0.34,4.78,0,0.06,0,1,0,0.49,1.2,2,2,2,10,10,10
Clutter,0.02,0.01,0.01,8.08,0.6,1.27,0.7,1,0,2.3,0.02,2,2,2,10,10,10
Walls,0.01,0.12,0.01,0.71,2.3,1.95,0,2,1,0.02,0.21,2,2,2,10,10,10
Clutter,0.01,0.07,1,7.09,0,0.82,0.81,1,0,10,10,0,1,0.5,0.37,0.12,0.96
Clutter,0.01,0.26,0.63,5.41,0.4,2.29,0.64,1,0,10,10,0,0.5,0.5,0.42,0.42,0.45
Walls,0.01,0.01,0.01,0.73,2.7,0.01,1.99,0,0,10,0.17,2,2,2,10,10,10
Walls,0.01,0,0,1.04,2,0.33,0.37,1,0,0.02,0.54,2,2,2,10,10,10
Clutter,0.01,0.01,1,2.26,0,0.03,1.66,0,0,10,10,0,0,0.33,0.43,0.61,0.44
Clutter,0.01,0.34,0,0.58,2.8,0.06,0.96,3,0,0.01,1.62,2,2,2,10,10,10
Clutter,0.01,0.28,0.48,6.65,0.3,2.39,0.15,0,0,10,10,2,2,2,0,0.18,1
Clutter,0.01,0.13,0.99,2.48,0.3,0.5,0.52,0,0,10,10,0,0,0,0.93,0.19,1
Clutter,0.01,0.42,0.91,5.66,0.2,0.46,0.37,0,0,10,10,0.33,0,0.33,0.09,0.2,0.45
Clutter,0.02,0.46,0,2.86,2,0.54,0.04,0,0,1.76,0.5,2,2,2,10,10,10
Clutter,0.03,0.02,1,3.98,0,0,0,4,1,10,10,0,0,0.83,0.45,0.19,0.54
Clutter,0.01,0.11,0.11,5.8,0.5,1.14,0.37,1,0,1.46,1.08,2,2,2,10,10,10
Clutter,0.01,0.61,0,0.54,2.8,10,1.15,2,0,10,1.58,2,2,2,10,10,10
Clutter,0.01,0.04,0.04,2.5,0.5,1.48,0.16,2,0,0.21,10,2,2,2,10,10,10
Clutter,0.01,0.09,0,0.51,3.3,0.28,1.58,1,0,10,1.35,2,2,2,10,10,10
Clutter,0.01,0.1,0.99,6.46,0,0.72,0.69,0,0,10,10,1,0,1,0.21,0.11,1
Clutter,0.01,0,1,4.34,0,0.89,0,0,0,10,10,0,0,0,1.19,0.04,1
Clutter,0.01,0.38,0,0.42,4.3,0.89,1.13,2,0,10,0.33,2,2,2,10,10,10
Walls,0.03,0,0,1.96,2.4,0,0,8,1,10,1.11,2,2,2,10,10,10
Clutter,0.01,0.1,0,0.51,3.3,0.66,1.28,1,0,10,1.45,2,2,2,10,10,10
Walls,0.01,0,0,1.14,1.9,0.03,0.1,0,1,1.2,1.28,2,2,2,10,10,10
Clutter,0.05,0.02,0.02,11.31,1.3,0,0,5,1,0.45,0.01,2,2,2,10,10,10
Clutter,0.04,0,0.41,11.72,1,0,0,5,1,10,10,2,2,2,1.1,0.04,0.08
Clutter,0.02,0.01,0,0.63,4,1.67,0.62,0,0,1.87,0.25,2,2,2,10,10,10
Clutter,0.01,0,0,1.65,1.4,5.58,0.66,0,0,0.96,0.29,2,2,2,10,10,10
Clutter,0.01,0.4,0.92,5.32,0.2,0.46,2.12,0,0,10,10,0,0,0.5,0.08,0.22,0.97
Clutter,0.01,0.32,0.51,4.68,0.2,10,1.32,0,0,10,10,0,0.5,0,0.07,0.52,1
Walls,0.36,0,0,20.43,7.5,0,0,4,1,10,10,2,2,2,10,10,10
Clutter,0.01,0.02,0.02,3.1,0.5,0,0,0,1,0.97,10,2,2,2,10,10,10
Clutter,0.02,0.07,0.07,1.99,1.9,4.7,0.6,0,0,0.42,0.28,2,2,2,10,10,10
Clutter,0.02,0.64,0.8,17.35,0.3,0.31,0,2,0,10,10,0,0,0,0.16,0.04,0.86
Clutter,0.01,0.08,0.08,5.1,0.5,1.26,1.09,0,0,2.61,0.36,2,2,2,10,10,10
Clutter,0.01,0.05,0.05,4.88,0.6,1.11,1.3,0,0,1.78,0.4,2,2,2,10,10,10
Walls,0.09,0,0,7.79,2.5,0,0,5,1,0.49,1.76,2,2,2,10,10,10
Clutter,0.02,0.19,0.98,17.47,0.1,0.82,0.11,2,0,10,10,0,0,0,0.23,0.11,0
Walls,0.82,0.01,0.01,21.57,7.5,0,0,4,1,0.5,10,2,2,2,10,10,10
Clutter,0.01,0.03,1,3.83,0.1,1.04,0,1,0,10,10,0,0,0,0.01,0.07,0
Clutter,0.01,0,0,1.14,1.4,5.81,0.78,0,0,0.75,0.46,2,2,2,10,10,10
Clutter,0.01,0.12,0.99,8.35,0,0.58,0.53,0,0,10,10,0,0,0,0.92,0.07,1
Walls,0.03,0,0,2.5,2.9,0,0,5,1,10,0.67,2,2,2,10,10,10
Walls,0.04,0.02,0.02,17.2,0.6,0,0,6,1,1.54,10,2,2,2,10,10,10
Walls,0.13,0,0,10.04,3.2,0,0,7,1,10,1.74,2,2,2,10,10,10
Clutter,0.01,0.01,0.01,1.55,1.4,0.72,0.55,1,0,10,1.33,2,2,2,10,10,10
Walls,0.01,0.03,0.01,0.95,2.2,0.18,0.19,0,1,1.36,0.85,2,2,2,10,10,10
Clutter,0.01,0.18,0.24,12.95,0.2,0.3,0.29,1,0,1.22,0.36,2,2,2,10,10,10
Clutter,0.01,0.01,0,0.95,2,0.68,0.87,0,0,0.36,0.23,2,2,2,10,10,10
Clutter,0.01,0.51,0,0.51,2.4,0.91,0.48,1,0,10,2.21,2,2,2,10,10,10
Walls,0.01,0.01,0.01,5.29,0.4,0,0.43,1,1,1.09,1.39,2,2,2,10,10,10
Clutter,0.01,0.42,0,0.5,2.4,3.6,0.63,1,0,10,2.2,2,2,2,10,10,10
Walls,0.01,0.01,0.01,1.36,2.8,0.01,1.29,1,1,10,1.79,2,2,2,10,10,10

Clutter,0.01,0.1,0.05,1.4,0.7,4.38,2.3,1,0,10,0.86,2,2,2,10,10,10
Clutter,0.01,0.22,0.01,1.1,1.4,4.68,0.39,0,0,10,0.08,2,2,2,10,10,10
Clutter,0.01,0.05,1,1.56,0,0.04,1.58,4,1,10,10,0,0,0,10,2.24,0
Clutter,0.01,0.05,1,2.56,0.1,0.01,1.36,0,0,10,10,0,0,0,1.11,1.96,1
Clutter,0.02,0.35,0.03,1.57,0.8,2.36,0.49,0,0,10,0.31,2,2,2,10,10,10
Clutter,0.03,0.05,1,2.48,0.1,0.45,1.83,0,0,10,10,0,0,0,0.22,0.44,1
Clutter,0.01,0.17,0.01,0.63,1.8,1.34,3.05,1,0,10,0.41,2,2,2,10,10,10
Walls,0.04,0.04,0.04,1.71,2.6,0.19,0.18,1,0,0.05,0.72,2,2,2,10,10,10
Walls,0.06,0.26,0.58,17.27,0.3,5.9,0,1,0,10,10,0,0,0,0.92,0.01,0.75
Walls,1,0.02,0,17.07,3.6,0,0,5,1,10,1.09,2,2,2,10,10,10
Clutter,0.01,0.24,0.97,1.72,0.2,1.11,1.25,1,0,10,10,0,0,0,0.94,1.06,1
Walls,0.34,0.05,0,9.4,6.7,0,0,7,1,0.01,10,2,2,2,10,10,10
Walls,0.01,0.09,0.01,0.9,1.1,0.18,1.48,2,0,10,0.42,2,2,2,10,10,10
Walls,0.02,0.05,0,0.9,1.9,0.21,0.94,3,0,10,0.09,2,2,2,10,10,10
Walls,0.02,0.08,0,1.3,1.7,0.21,0.81,3,0,0.18,1.26,2,2,2,10,10,10
